ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,TOTAL_PRICE,PRICE_USD
10183,0.16483516483516486,1.0,2,0.14403040438448989,2003-11-13,Shipped,4,11,2003,5,121,50,"Classic Gift Ideas, Inc",2155554695,782 First Street,Unknown,Philadelphia,PA,71270,USA,1,Cervantes,Francisca,Small,2100.0,939.8004
10194,0.28571428571428575,1.0,5,0.277923808165333,2003-11-25,Shipped,4,11,2003,5,121,50,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Unknown,Lyon,Unknown,69004,France,1,Saveley,Mary,Medium,3200.0,1640.9008000000001
10207,0.4505494505494506,1.0,16,0.4540871883517504,2003-12-09,Shipped,4,12,2003,5,121,50,Diecast Collectables,6175552555,6251 Ingle Ln.,Unknown,Boston,MA,51003,USA,1,Franco,Valarie,Medium,4700.0,2563.3377
10217,0.3516483516483517,1.0,5,0.29608467818129547,2004-02-04,Shipped,1,2,2004,5,121,50,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Unknown,69045,Singapore,0,Victorino,Wendy,Medium,3800.0,1735.9958
10229,0.38461538461538464,1.0,10,0.31131554548415624,2004-03-11,Shipped,1,3,2004,5,121,50,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,1,Nelson,Valarie,Medium,4100.0,1815.7485499999998
10245,0.16483516483516486,1.0,3,0.14029382376015298,2004-05-04,Shipped,2,5,2004,5,121,50,Super Scale Inc.,2035559545,567 North Pendale Street,Unknown,New Haven,CT,97823,USA,1,Murphy,Leslie,Small,2100.0,920.2347
10259,0.38461538461538464,1.0,13,0.30766793106516077,2004-06-15,Shipped,2,6,2004,5,121,50,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Unknown,69045,Singapore,0,Victorino,Wendy,Medium,4100.0,1796.6487
10270,0.3516483516483517,1.0,3,0.360346218237778,2004-07-19,Shipped,3,7,2004,5,121,50,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,0,Huxley,Adrian,Medium,3800.0,2072.4858
10281,0.20879120879120883,0.9902899343544858,10,0.14706040217136362,2004-08-19,Shipped,3,8,2004,5,121,50,Diecast Classics Inc.,2155551555,7586 Pompton St.,Unknown,Allentown,PA,70267,USA,1,Yu,Kyung,Small,2482.25,955.66625
10291,0.46153846153846156,1.0,5,0.35340244267378007,2004-09-08,Shipped,3,9,2004,5,121,50,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Unknown,Boras,Unknown,S-844 67,Sweden,1,Larsson,Maria,Medium,4800.0,2036.1264
10305,0.17582417582417587,0.9902899343544858,14,0.12515927524158738,2004-10-13,Shipped,4,10,2004,5,121,50,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Unknown,Cambridge,MA,51247,USA,1,Hernandez,Marta,Small,2184.38,840.9863
10313,0.2417582417582418,1.0,8,0.17643469034981366,2004-10-22,Shipped,4,10,2004,5,121,50,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Unknown,Vancouver,BC,V3F 2K1,Canada,1,Tannamuri,Yoshi,Small,2800.0,1109.4776000000002
10323,0.4505494505494506,1.0,1,0.42063589514340105,2004-11-05,Shipped,4,11,2004,5,121,50,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,Unknown,Frankfurt,Unknown,60528,Germany,1,Keitel,Roland,Medium,4700.0,2388.1781
10334,0.4725274725274726,1.0,4,0.4618404828585651,2004-11-19,On Hold,4,11,2004,5,121,50,"Volvo Model Replicas, Co",0921-12 3555,Berguvsvgen  8,Unknown,Lule,Unknown,S-958 22,Sweden,1,Berglund,Christina,Medium,4900.0,2603.93595
10347,0.4285714285714286,1.0,4,0.3972245484965079,2004-11-29,Shipped,4,11,2004,5,121,50,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,0,Ferguson,Peter,Medium,4500.0,2265.5902499999997
10357,0.2417582417582418,1.0,2,0.22627635256204287,2004-12-10,Shipped,4,12,2004,5,121,50,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,1,Nelson,Valarie,Medium,2800.0,1370.4614
10370,0.2527472527472528,0.4191739606126915,6,0.08721923258192427,2005-01-20,Shipped,1,1,2005,5,121,50,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,0,O'Hara,Anna,Small,1668.3700000000001,642.32245
10382,0.3626373626373627,1.0,1,0.3241362374059514,2005-02-17,Shipped,1,2,2005,5,121,50,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,1,Nelson,Valarie,Medium,3900.0,1882.881
10411,0.43956043956043966,1.0,3,0.34951145789141275,2005-05-01,Shipped,2,5,2005,5,121,50,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Unknown,Montreal,Quebec,H1J 1C3,Canada,1,Fresnisre,Jean,Medium,4600.0,2015.7522000000001
10425,0.3516483516483517,1.0,13,0.2825618149694096,2005-05-31,In Process,2,5,2005,5,121,50,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Unknown,Nantes,Unknown,44000,France,1,Labrune,Janine,Medium,3800.0,1665.1866
10103,0.38461538461538464,0.2791301969365426,9,0.10710942916782776,2003-01-29,Shipped,1,1,2003,6,50,51,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Unknown,Stavern,Unknown,4110,Norway,1,Bergulfsen,Jonas,Small,1938.8899999999999,746.47265
10113,0.4835164835164836,0.3135940919037199,3,0.14766698993505467,2003-03-26,Shipped,1,3,2003,6,50,51,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,1,Nelson,Valarie,Small,2490.5,958.8425
10126,0.40659340659340665,0.36857221006564544,9,0.13474042087632448,2003-05-28,Shipped,2,5,2003,6,50,51,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Unknown,Madrid,Unknown,28023,Spain,1,Sommer,Mart¡n,Small,2314.69,891.15565
10140,0.2527472527472528,0.22415207877461707,9,0.05681337757625176,2003-07-24,Shipped,3,7,2003,6,50,51,Technics Stores Inc.,6505556809,9408 Furth Circle,Unknown,Burlingame,CA,94217,USA,1,Hirano,Juri,Small,1254.8300000000002,483.10954999999996
10150,0.2637362637362638,0.21717724288840257,6,0.05886989390963827,2003-09-19,Shipped,3,9,2003,6,50,51,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Unknown,Singapore,Unknown,79903,Singapore,2,Natividad,Eric,Small,1282.8,493.878
10164,0.20879120879120883,0.36857221006564544,7,0.06349834236107485,2003-10-21,Resolved,4,10,2003,6,50,51,Mini Auto Werke,7675-3555,Kirchgasse 6,Unknown,Graz,Unknown,8010,Austria,1,Mendel,Roland,Small,1345.75,518.11375
10174,0.4725274725274726,0.24480306345733038,2,0.12588276901064432,2003-11-06,Shipped,4,11,2003,6,50,51,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,Unknown,South Brisbane,Queensland,4101,Australia,0,Calaghan,Tony,Small,2194.2200000000003,844.7746999999999
10183,0.3736263736263737,0.3066192560175054,6,0.10954386805944119,2003-11-13,Shipped,4,11,2003,6,50,51,"Classic Gift Ideas, Inc",2155554695,782 First Street,Unknown,Philadelphia,PA,71270,USA,1,Cervantes,Francisca,Small,1972.0,759.22
10194,0.38461538461538464,0.24480306345733038,9,0.09954289016644033,2003-11-25,Shipped,4,11,2003,6,50,51,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Unknown,Lyon,Unknown,69004,France,1,Saveley,Mary,Small,1835.98,706.8523
10206,0.16483516483516486,0.361734135667396,4,0.046894748567533805,2003-12-05,Shipped,4,12,2003,6,50,51,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Unknown,Vancouver,BC,V3F 2K1,Canada,1,Tannamuri,Yoshi,Small,1119.93,431.17305000000005
10215,0.43956043956043966,0.25164113785557984,1,0.11769640760344896,2004-01-29,Shipped,1,1,2004,6,50,51,West Coast Collectables Co.,3105553722,3675 Furth Circle,Unknown,Burbank,CA,94019,USA,1,Thompson,Steve,Small,2082.88,801.9088
10229,0.3626373626373627,0.18285010940919033,14,0.0799681192176562,2004-03-11,Shipped,1,3,2004,6,50,51,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,1,Nelson,Valarie,Small,1569.75,604.35375
10245,0.4285714285714286,0.4511761487964989,7,0.1626405169745314,2004-05-04,Shipped,2,5,2004,6,50,51,Super Scale Inc.,2035559545,567 North Pendale Street,Unknown,New Haven,CT,97823,USA,1,Murphy,Leslie,Small,2694.15,1037.24775
10258,0.16483516483516486,0.4511761487964989,4,0.056992780502725236,2004-06-15,Shipped,2,6,2004,6,50,51,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Unknown,Minato-ku,Tokyo,106-0032,Japan,2,Shimamura,Akiko,Small,1257.27,484.04895
10270,0.41758241758241765,0.4305251641137855,7,0.15335347449794753,2004-07-19,Shipped,3,7,2004,6,50,51,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,0,Huxley,Adrian,Small,2567.84,988.6184000000001
10281,0.41758241758241765,0.4511761487964989,14,0.15823852795487284,2004-08-19,Shipped,3,8,2004,6,50,51,Diecast Classics Inc.,2155551555,7586 Pompton St.,Unknown,Allentown,PA,70267,USA,1,Yu,Kyung,Small,2634.2799999999997,1014.1978000000001
10291,0.2527472527472528,0.34108315098468267,9,0.07504409709227561,2004-09-08,Shipped,3,9,2004,6,50,51,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Unknown,Boras,Unknown,S-844 67,Sweden,1,Larsson,Maria,Small,1502.78,578.5703
10304,0.3076923076923077,0.3066192560175054,4,0.08779493951400924,2004-10-11,Shipped,4,10,2004,6,50,51,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Unknown,Versailles,Unknown,78000,France,1,Tonini,Daniel,Small,1676.1999999999998,645.337
10312,0.3626373626373627,0.4098741794310722,1,0.12756871536475778,2004-10-21,Shipped,4,10,2004,6,50,51,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,1,Nelson,Valarie,Small,2217.15,853.60275
10324,0.3516483516483517,1.0,6,0.46688067573141623,2004-11-05,Shipped,4,11,2004,6,50,51,Vitachrome Inc.,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,1,Frick,Michael,Medium,3800.0,2630.3277000000003
10333,0.19780219780219782,0.7245623632385121,8,0.10547348035060039,2004-11-18,Shipped,4,11,2004,6,50,51,Mini Wheels Co.,6505555787,5557 North Pendale Street,Unknown,San Francisco,CA,Unknown,USA,1,Murphy,Julie,Small,1916.6399999999999,737.9064000000001
10348,0.2527472527472528,1.0,6,0.48737819533890614,2004-11-01,Shipped,4,11,2004,6,50,51,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Unknown,Madrid,Unknown,28023,Spain,1,Sommer,Mart¡n,Large,2900.0,2737.6580000000004
10358,0.2637362637362638,1.0,8,0.3544435678536425,2004-12-10,Shipped,4,12,2004,6,50,51,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,1,Freyre,Diego,Medium,3000.0,2041.5780000000002
10370,0.15384615384615385,1.0,2,0.1652764165294798,2005-01-20,Shipped,1,1,2005,6,50,51,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,0,O'Hara,Anna,Small,2000.0,1051.05
10382,0.3626373626373627,1.0,2,0.5400594235431049,2005-02-17,Shipped,1,2,2005,6,50,51,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,1,Nelson,Valarie,Large,3900.0,3013.5105000000003
10411,0.3186813186813187,0.4511761487964989,7,0.11862062677794549,2005-05-01,Shipped,2,5,2005,6,50,51,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Unknown,Montreal,Quebec,H1J 1C3,Canada,1,Fresnisre,Jean,Small,2095.45,806.74825
10424,0.21978021978021983,0.4511761487964989,4,0.07900272560101818,2005-05-31,In Process,2,5,2005,6,50,51,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,1,Freyre,Diego,Small,1556.62,599.2986999999999
10108,0.41758241758241765,1.0,11,0.3737308529653319,2003-03-03,Shipped,1,3,2003,0,148,52,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,Unknown,Makati City,Unknown,1227 MM,Philippines,2,Cruz,Arnold,Medium,4400.0,2142.5712
10122,0.2417582417582418,1.0,15,0.22800567913198394,2003-05-08,Shipped,2,5,2003,0,148,52,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",Unknown,Marseille,Unknown,13008,France,1,Lebihan,Laurence,Medium,2800.0,1379.5166
10135,0.27472527472527475,1.0,12,0.310503085509758,2003-07-02,Shipped,3,7,2003,0,148,52,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,1,Nelson,Valarie,Medium,3100.0,1811.4943
10146,0.2527472527472528,1.0,1,0.291339323724493,2003-09-03,Shipped,3,9,2003,0,148,52,Gift Ideas Corp.,2035554407,2440 Pompton St.,Unknown,Glendale,CT,97561,USA,1,Lewis,Dan,Medium,2900.0,1711.1479
10159,0.28571428571428575,1.0,7,0.3041578098726019,2003-10-10,Shipped,4,10,2003,0,148,52,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,Unknown,San Francisco,CA,Unknown,USA,1,Brown,Julie,Medium,3200.0,1778.2688
10169,0.29670329670329676,1.0,7,0.3255920480388098,2003-11-04,Shipped,4,11,2003,0,148,52,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,0,O'Hara,Anna,Medium,3300.0,1890.504
10180,0.41758241758241765,1.0,2,0.3737308529653319,2003-11-11,Shipped,4,11,2003,0,148,52,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",Unknown,Lille,Unknown,59000,France,1,Rance,Martine,Medium,4400.0,2142.5712
10191,0.28571428571428575,1.0,8,0.27613566096376135,2003-11-20,Shipped,4,11,2003,0,148,52,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,Unknown,Koln,Unknown,50739,Germany,1,Pfalzheim,Henriette,Medium,3200.0,1631.5376
10211,0.38461538461538464,1.0,7,0.3817054600986569,2004-01-15,Shipped,1,1,2004,0,148,52,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",Unknown,Paris,Unknown,75016,France,1,Perrier,Dominique,Medium,4100.0,2184.3283
10225,0.3186813186813187,1.0,14,0.3513076929298336,2004-02-22,Shipped,1,2,2004,0,148,52,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Unknown,Gensve,Unknown,1203,Switzerland,1,Holz,Michael,Medium,3500.0,2025.1577499999999
10238,0.41758241758241765,1.0,8,0.43151035941611704,2004-04-09,Shipped,2,4,2004,0,148,52,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Unknown,Kobenhavn,Unknown,1734,Denmark,1,Petersen,Jytte,Medium,4400.0,2445.1196
10252,0.21978021978021983,1.0,4,0.2262587063725537,2004-05-26,Shipped,2,5,2004,0,148,52,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",Unknown,Paris,Unknown,75016,France,1,Perrier,Dominique,Medium,2600.0,1370.3690000000001
10264,0.15384615384615385,1.0,2,0.14179227935094374,2004-06-30,Shipped,2,6,2004,0,148,52,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Unknown,Boston,MA,51003,USA,1,Yoshido,Juri,Small,2000.0,928.081
10276,0.46153846153846156,1.0,8,0.3846714904486323,2004-08-02,Shipped,3,8,2004,0,148,52,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,Unknown,Brickhaven,MA,58339,USA,1,Barajas,Miguel,Medium,4800.0,2199.8592
10287,0.3076923076923077,1.0,17,0.280735434357278,2004-08-30,Shipped,3,8,2004,0,148,52,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Unknown,Gensve,Unknown,1203,Switzerland,1,Holz,Michael,Medium,3400.0,1655.6232
10299,0.4725274725274726,1.0,2,0.5488832535455974,2004-09-30,Shipped,3,9,2004,0,148,52,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Unknown,Helsinki,Unknown,21240,Finland,1,Karttunen,Matti,Large,4900.0,3059.71435
10310,0.3736263736263737,1.0,15,0.3584139604887112,2004-10-16,Shipped,4,10,2004,0,148,52,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,Unknown,Koln,Unknown,50739,Germany,1,Pfalzheim,Henriette,Medium,4000.0,2062.368
10319,0.4285714285714286,1.0,3,0.5454856268110322,2004-11-03,Shipped,4,11,2004,0,148,52,Microscale Inc.,2125551957,5290 North Pendale Street,Suite 200,NYC,NY,10022,USA,1,Kuo,Kee,Large,4500.0,3041.9235000000003
10330,0.4835164835164836,1.0,4,0.41313185306312117,2004-11-16,Shipped,4,11,2004,0,148,52,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,Unknown,Makati City,Unknown,1227 MM,Philippines,2,Cruz,Arnold,Medium,5000.0,2348.885
10342,0.3516483516483517,1.0,11,0.426032688095513,2004-11-24,Shipped,4,11,2004,0,148,52,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,0,Ferguson,Peter,Medium,3800.0,2416.4371
10355,0.20879120879120883,1.0,2,0.27361666741417884,2004-12-07,Shipped,4,12,2004,0,148,52,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,1,Freyre,Diego,Medium,2500.0,1618.3475
10363,0.2417582417582418,0.42806345733041573,13,0.08432746327938256,2005-01-06,Shipped,1,1,2005,0,148,52,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Unknown,Espoo,Unknown,FIN-02271,Finland,1,Suominen,Kalle,Small,1629.04,627.1804
10378,0.4725274725274726,0.550601750547046,8,0.20644056506039776,2005-02-10,Shipped,1,2,2005,0,148,52,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,1,Freyre,Diego,Medium,3289.86,1266.5961
10390,0.4725274725274726,1.0,3,0.46915409314394063,2005-03-04,Shipped,1,3,2005,0,148,52,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,1,Nelson,Valarie,Medium,4900.0,2642.2318999999998
10110,0.39560439560439564,0.4705962800875273,9,0.1538196280036204,2003-03-18,Shipped,1,3,2003,0,71,53,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Unknown,Manchester,Unknown,EC2 5NT,UK,1,Ashworth,Victoria,Small,2574.18,991.0593
10124,0.18681318681318687,0.42190919037199115,8,0.06217781918096681,2003-05-21,Shipped,2,5,2003,0,71,53,Signal Gift Stores,7025551838,8489 Strong St.,Unknown,Las Vegas,NV,83030,USA,1,King,Sue,Small,1327.79,511.19915
10148,0.2527472527472528,0.7435722100656454,2,0.13779615268953663,2003-09-11,Shipped,3,9,2003,0,71,53,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,0,O'Hara,Anna,Small,2356.25,907.15625
10161,0.20879120879120883,0.7338621444201314,1,0.11259518832528104,2003-10-17,Shipped,4,10,2003,0,71,53,Heintze Collectables,86 21 3555,Smagsloget 45,Unknown,Aaarhus,Unknown,8200,Denmark,1,Ibsen,Palle,Small,2013.5000000000002,775.1975
10173,0.3626373626373627,0.6167943107221007,15,0.17095407799762805,2003-11-05,Shipped,4,11,2003,0,71,53,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Unknown,Bergamo,Unknown,24100,Italy,1,Rovelli,Giovanni,Small,2807.2200000000003,1080.7797
10182,0.41758241758241765,0.587527352297593,12,0.19049282130953843,2003-11-12,Shipped,4,11,2003,0,71,53,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,1,Nelson,Valarie,Medium,3072.96,1183.0896
10193,0.20879120879120883,0.6753282275711161,16,0.1047279288446819,2003-11-21,Shipped,4,11,2003,0,71,53,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Unknown,Glen Waverly,Victoria,3150,Australia,0,Connery,Sean,Small,1906.5000000000002,734.0025
10204,0.4285714285714286,0.6753282275711161,6,0.21686946304851157,2003-12-02,Shipped,4,12,2003,0,71,53,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,1,Young,Jeff,Medium,3431.7000000000003,1321.2045
10213,0.20879120879120883,0.7728391684901532,2,0.1178339008298856,2004-01-22,Shipped,1,1,2004,0,71,53,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,Unknown,London,Unknown,WA1 1DP,UK,1,Hardy,Thomas,Small,2084.75,802.62875
10227,0.3406593406593407,0.42190919037199115,12,0.12160283280161935,2004-03-02,Shipped,1,3,2004,0,71,53,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Unknown,Lyon,Unknown,69004,France,1,Saveley,Mary,Small,2136.0099999999998,822.3638500000001
10241,0.2637362637362638,0.548550328227571,4,0.11231579032503547,2004-04-13,Shipped,2,4,2004,0,71,53,Mini Caravy,88.60.1555,"24, place Kluber",Unknown,Strasbourg,Unknown,67000,France,1,Citeaux,Frederique,Small,2009.6999999999998,773.7345
10267,0.3296703296703297,0.6656181619256016,1,0.16452645347618905,2004-07-07,Shipped,3,7,2004,0,71,53,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,1,Young,Jeff,Small,2719.7999999999997,1047.123
10279,0.21978021978021983,0.46088621444201305,1,0.08036001167589538,2004-08-09,Shipped,3,8,2004,0,71,53,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,1,Freyre,Diego,Small,1575.08,606.4058
10288,0.18681318681318687,0.6363512035010941,7,0.08869415992006277,2004-09-01,Shipped,3,9,2004,0,71,53,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Unknown,69045,Singapore,0,Victorino,Wendy,Small,1688.4299999999998,650.04555
10302,0.18681318681318687,0.62664113785558,3,0.08749348377690216,2003-10-06,Shipped,4,10,2003,0,71,53,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Unknown,Liverpool,Unknown,WX1 6LT,UK,1,Devon,Elizabeth,Small,1672.1000000000001,643.7585
10311,0.20879120879120883,0.548550328227571,2,0.08768832711917868,2004-10-16,Shipped,4,10,2004,0,71,53,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,1,Freyre,Diego,Small,1674.7499999999998,644.7787500000001
10332,0.16483516483516486,1.0,3,0.219904607640653,2004-11-17,Shipped,4,11,2004,0,71,53,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Unknown,Manchester,Unknown,EC2 5NT,UK,1,Ashworth,Victoria,Medium,2100.0,1337.0973000000001
10344,0.21978021978021983,0.49986323851203496,5,0.08580827268068411,2004-11-25,Shipped,4,11,2004,0,71,53,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",Unknown,Marseille,Unknown,13008,France,1,Lebihan,Laurence,Small,1649.18,634.9343
10367,0.41758241758241765,0.7982768052516411,9,0.2403462476480938,2005-01-12,Resolved,1,1,2005,0,71,53,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Unknown,Pasadena,CA,90003,USA,1,Young,Julie,Medium,3751.0,1444.135
10380,0.19780219780219782,1.0,2,0.2980639924356668,2005-02-16,Shipped,1,2,2005,0,71,53,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,1,Freyre,Diego,Medium,2400.0,1746.3600000000001
10407,0.6593406593406594,0.548550328227571,4,0.2896335254072042,2005-04-22,On Hold,2,4,2005,0,71,53,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,Unknown,San Jose,CA,94217,USA,1,Frick,Sue,Medium,4421.339999999999,1702.2159000000001
10420,0.3296703296703297,0.42190919037199115,7,0.11735818897157274,2005-05-29,In Process,2,5,2005,0,71,53,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,0,Huxley,Adrian,Small,2078.2799999999997,800.1378000000001
10110,0.3296703296703297,0.7982768052516411,13,0.19020165918296672,2003-03-18,Shipped,1,3,2003,0,73,54,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Unknown,Manchester,Unknown,EC2 5NT,UK,1,Ashworth,Victoria,Medium,3069.0,1181.565
